prob_Left,prob_Stayed,founder_id
0.7930490851402283,0.20695090889930726,34253
0.5639805674552918,0.43601941466331484,40806
0.2155201703310013,0.7844798326492309,25507
0.6449184060096741,0.35508158802986145,48200
0.7769625425338745,0.223037451505661,44235
0.8388184905052185,0.16118151396512986,10619
0.127187779545784,0.8728122234344482,48496
0.1026857241988182,0.8973142862319946,1604
0.2588327258825302,0.7411673069000244,74100
0.262308669090271,0.737691330909729,24677
0.6060887336730957,0.3939112603664398,21907
0.5793831706047058,0.4206168055534363,45560
0.863064706325531,0.1369352951645851,10407
0.6216017246246338,0.37839829325675967,27496
0.5768667221069336,0.4231332838535309,59803
0.7785818815231323,0.22141811847686768,18658
0.6202222347259522,0.3797777950763702,47111
0.6740486145019531,0.32595139741897583,43850
0.5034477114677429,0.4965522885322571,35837
0.1402816355228424,0.8597183465957642,39187
0.44441846013069153,0.555581533908844,31448
0.5708394408226013,0.42916054725646974,29706
0.5510138928890228,0.44898609519004823,5170
0.2963697910308838,0.7036302208900451,47039
0.19009751081466675,0.8099025011062622,69917
0.1816922277212143,0.8183077931404114,47372
0.1326422408223152,0.8673577427864074,68950
0.6122140884399414,0.3877858996391296,19452
0.7759358286857605,0.22406415045261383,39231
0.8198794603347779,0.18012052476406099,14620
0.2218371421098709,0.7781628608703614,65534
0.18049422204494475,0.819505774974823,12054
0.5151378333568573,0.4848621428012848,22049
0.7243929028511047,0.27560709714889525,65463
0.15022739470005037,0.8497725844383239,71859
0.4562674582004547,0.5437325358390808,72339
0.4603005647659302,0.5396994352340698,73620
0.17360059022903443,0.8263994097709656,68295
0.5841570258140564,0.4158429682254791,24974
0.7887632369995117,0.2112367868423462,13459
0.7865757584571839,0.2134242057800293,1119
0.08695503771305084,0.9130449771881104,22683
0.9008134245872498,0.09918655157089233,12690
0.5865257501602172,0.4134742319583893,29982
0.13690096884965897,0.8630990624427796,30647
0.5251048088073731,0.4748951613903046,26730
0.4945256352424622,0.5054743587970734,71804
0.5603365898132324,0.43966341614723203,45922
0.8421724677085877,0.15782756954431534,53315
0.33370000720024107,0.6663000106811523,3841
0.5812817454338074,0.41871826648712157,68736
0.7169367551803589,0.2830632418394089,27838
0.22086052000522613,0.7791394591331482,8148
0.46885878443717954,0.531141209602356,1737
0.4527826845645905,0.5472173094749451,47561
0.39754987955093385,0.6024500846862793,71552
0.5845361709594726,0.41546382308006286,628
0.4214776575565338,0.5785223603248596,30614
0.40449116230010984,0.5955088257789611,69721
0.5403459429740906,0.4596540629863739,3336
0.1244782641530037,0.8755217552185058,39576
0.4253212928771973,0.5746786952018738,14517
0.7345517396926879,0.2654482513666153,5856
0.38729557394981384,0.6127044558525085,21096
0.13734657168388367,0.8626534223556519,33959
0.1452029824256897,0.8547970414161682,67477
0.6387001514434815,0.3612998425960541,51506
0.48301891088485716,0.5169811010360718,8401
0.5357696235179901,0.4642303764820099,10174
0.6004312992095947,0.39956870675086975,43469
0.8762370467185974,0.12376293987035751,10767
0.6441078543663025,0.3558921217918396,61148
0.7181494474411011,0.28185054063797,47101
0.6494316816329956,0.35056832432746887,34252
0.7272847056388855,0.2727152943611145,72488
0.7299784541130065,0.2700215488672256,15836
0.060095878690481185,0.9399041295051574,23177
0.7601579308509827,0.23984206914901735,61913
0.21840295791625977,0.7815970420837403,15607
0.5518552422523498,0.44814478754997256,38449
0.6215853810310363,0.3784146189689636,52700
0.21660809814929963,0.7833919167518616,53989
0.21701196134090422,0.7829880356788635,20476
0.7313309073448181,0.26866907477378843,23081
0.7764448285102844,0.22355514764785767,70050
0.768403685092926,0.23159630298614503,46513
0.5604730665683746,0.4395269274711609,49400
0.5122590065002441,0.4877409815788269,66699
0.7421856880187988,0.2578143090009689,56983
0.20834992825984955,0.7916500687599182,20888
0.07533406242728233,0.924665904045105,62950
0.8825668454170227,0.11743315905332566,39788
0.38877577185630796,0.6112242341041565,10063
0.8319839596748352,0.1680160403251648,5611
0.17717352211475373,0.8228265047073364,31701
0.8082297205924988,0.19177028238773347,74016
0.363000875711441,0.6369991421699523,51706
0.5029091000556946,0.49709089398384093,61645
0.7878738403320312,0.212126162648201,4422
0.7877435803413391,0.21225640177726746,68185
0.4017191410064697,0.5982808709144593,41928
0.8235547780990601,0.1764451801776886,4780
0.2028522402048111,0.7971477746963501,61488
0.6639389514923095,0.33606106638908384,6272
0.17943149209022521,0.8205685377120971,47809
0.6107009768486023,0.3892990052700043,45328
0.9326412081718445,0.06735882386565209,66735
0.35172879695892334,0.6482712388038635,40975
0.805942690372467,0.19405729770660402,21269
0.4438564717769623,0.5561435222625732,5396
0.7128963470458984,0.2871036618947983,34952
0.3407106637954712,0.6592893600463867,73470
0.7650345802307129,0.23496541380882263,55157
0.8006748557090759,0.19932512044906617,4414
0.5469245851039887,0.45307541489601133,67914
0.37351985573768615,0.6264801740646362,51608
0.7810356378555298,0.2189643621444702,64134
0.4673748850822449,0.5326251268386841,17437
0.09947199523448944,0.9005280256271362,6351
0.620427405834198,0.379572594165802,64061
0.592345917224884,0.40765408873558046,38205
0.7669286727905273,0.2330712854862213,6964
0.737648344039917,0.2623516470193863,34223
0.4917041778564453,0.5082958161830902,44837
0.5100428819656372,0.4899571299552917,25154
0.5833892345428466,0.4166107654571533,53316
0.35997270345687865,0.6400272846221924,40894
0.6928422093391419,0.3071578085422516,32212
0.5354904651641845,0.4645095467567444,49209
0.14244257509708405,0.8575574398040772,59853
0.6466898441314697,0.3533101439476013,52031
0.5537490010261535,0.4462510049343109,54131
0.7552078485488891,0.24479218125343322,62311
0.6416387319564819,0.35836127400398254,20428
0.29505900144577024,0.7049409866333007,65509
0.4785979509353638,0.5214020490646363,19429
0.6445389986038208,0.35546101331710817,19657
0.8950116753578186,0.10498833358287811,69186
0.8493345856666565,0.15066542625427246,26234
0.5265076756477356,0.47349236607551576,17643
0.9441146373748779,0.05588536113500595,55006
0.5785006284713745,0.42149932980537413,28047
0.5483359575271607,0.4516640484333038,54089
0.3589619755744934,0.6410380363464355,19380
0.8071226954460144,0.1928773045539856,8194
0.7603602290153504,0.239639750123024,61058
0.15290962159633636,0.8470904111862183,46239
0.2537258923053741,0.7462741136550903,28182
0.6322227358818054,0.36777727007865907,66104
0.5270549535751343,0.4729450523853302,42248
0.6471400618553161,0.35285993814468386,63340
0.7799440383911133,0.22005597949028016,58239
0.6359720230102539,0.36402795314788816,28439
0.5000220894813537,0.4999779164791107,1371
0.5791211009025574,0.4208789050579071,5498
0.7422663450241089,0.2577336758375168,68570
0.16231702864170075,0.8376829504966736,60542
0.6164048671722412,0.38359513878822327,29017
0.7612758874893188,0.2387241542339325,67940
0.7210970401763916,0.2789029538631439,48208
0.5873527646064758,0.4126472294330597,38036
0.7154787063598633,0.2845212906599045,7384
0.6828508973121643,0.3171491205692291,63845
0.14701034128665924,0.852989673614502,70047
0.7859329223632813,0.2140670895576477,61283
0.0732118971645832,0.9267880916595459,56649
0.6278642296791077,0.3721357524394989,8689
0.7354403853416442,0.2645595997571945,46757
0.4375857710838318,0.5624142408370971,57892
0.6094666123390198,0.3905333876609802,28674
0.582917594909668,0.417082405090332,58308
0.6228857040405273,0.37711427807807923,44477
0.5206500947475433,0.4793498933315277,66747
0.6555720090866088,0.34442800283432007,2039
0.565044367313385,0.43495563268661497,16276
0.3718917965888977,0.6281082034111023,53226
0.74723881483078,0.25276117622852323,71744
0.4113198459148407,0.5886801481246948,54302
0.6965066194534302,0.3034933626651764,59650
0.3109140157699585,0.6890859723091125,14656
0.6546876549720764,0.3453123390674591,49584
0.7038050055503845,0.2961950182914734,55278
0.12870270758867264,0.871297299861908,41010
0.7888433337211609,0.21115667819976808,9285
0.47513286471366883,0.5248671352863312,14165
0.3410074353218079,0.6589925527572632,35000
0.5879668116569519,0.4120331943035126,43434
0.28920237720012665,0.7107976198196411,45457
0.3206662952899933,0.6793336868286133,65519
0.5348957180976868,0.4651042938232422,51729
0.620431101322174,0.37956889867782595,2777
0.7990669965744018,0.2009330004453659,20154
0.5798300504684448,0.4201699674129486,24805
0.8402726292610169,0.15972736179828645,7252
0.4931279182434082,0.5068720877170563,46908
0.7658282279968261,0.2341717779636383,58921
0.3205356985330582,0.679464328289032,41255
0.8312098264694214,0.16879017651081085,6392
0.706025755405426,0.2939742267131805,10913
0.8400761485099792,0.15992386043071746,40244
0.9201849937438965,0.07981503456830978,23498
0.908635950088501,0.09136403799057007,12797
0.40112945437431335,0.5988705515861511,13952
0.5815297603607178,0.41847025156021117,7299
0.5423630595207214,0.4576369345188141,51827
0.9005337357521057,0.09946628957986832,16114
0.21346127688884736,0.7865387320518493,28237
0.5430522263050079,0.4569477379322052,46691
0.697440505027771,0.302559494972229,40790
0.10009590834379196,0.8999040961265564,47835
0.14874683022499086,0.8512531399726868,5786
0.10689355880022049,0.8931064248085022,35101
0.8458641171455383,0.15413584560155869,52966
0.3125983953475952,0.6874016046524047,35427
0.39809014201164244,0.6019098639488221,44635
0.7044251561164856,0.295574814081192,11436
0.7645501255989074,0.23544985055923462,27262
0.4268147945404053,0.5731852054595947,25297
0.4540906548500061,0.545909333229065,40270
0.5947165369987488,0.4052834570407867,71547
0.48015302419662476,0.5198469758033752,11007
0.17296127676963807,0.8270387411117553,46107
0.788750946521759,0.21124906539916993,2196
0.2521759867668152,0.7478239893913269,70255
0.3227497160434723,0.6772503137588501,54940
0.3918544054031372,0.6081456065177917,46594
0.8465284585952759,0.153471502661705,63568
0.8514577984809876,0.1485422134399414,17532
0.32157015800476074,0.6784298658370972,12180
0.36353095173835753,0.636469030380249,49322
0.7902532577514648,0.20974675118923186,29439
0.6854692339897156,0.31453073024749756,5954
0.41915144920349123,0.5808485269546508,44804
0.4930808484554291,0.5069191873073577,7028
0.194855996966362,0.8051439881324768,48351
0.43136562705039977,0.5686343789100647,5103
0.5065077722072602,0.4934922277927399,29414
0.3726169168949127,0.6273830771446228,16425
0.81004558801651,0.18995440304279326,43025
0.46610164642333984,0.5338983654975891,43459
0.2545535385608673,0.7454464554786682,34353
0.5902297854423523,0.40977017879486083,39402
0.10434287339448929,0.8956571340560913,15042
0.36578947901725767,0.6342105150222779,5147
0.23425307869911194,0.7657469153404236,46402
0.39079068303108216,0.6092093229293823,7168
0.746030330657959,0.25396971106529237,56244
0.9025271773338318,0.0974728062748909,13660
0.18771070539951323,0.8122892856597901,21185
0.10237824767827988,0.8976217627525329,58245
0.8855677127838135,0.11443229615688325,69077
0.21119533479213715,0.7888046741485596,18776
0.6493326306343079,0.3506673812866211,18501
0.09339588582515716,0.9066040754318238,18113
0.47498963475227357,0.5250103890895843,43182
0.05568381696939469,0.9443161725997925,9315
0.13435030579566956,0.8656497001647949,13854
0.3089726746082306,0.6910273313522339,38501
0.6408225655555725,0.35917745232582093,47546
0.4478548526763916,0.5521451473236084,197
0.21983577013015748,0.7801642060279846,5119
0.672707450389862,0.32729254961013793,53492
0.6060964703559876,0.39390352964401243,41538
0.41747865080833435,0.5825213670730591,5908
0.1990184634923935,0.8009815454483032,47537
0.8694235801696777,0.13057641983032225,60919
0.28649707436561583,0.7135029315948487,73586
0.6007108092308044,0.39928917288780214,10747
0.7503494381904602,0.2496505618095398,10065
0.6360604286193847,0.36393954753875735,68529
0.18036640286445618,0.8196335911750794,43628
0.5743950247764588,0.42560498118400575,62894
0.6167047619819641,0.38329524993896485,73323
0.7090945482254029,0.29090545773506166,26113
0.7287780404090881,0.2712219327688217,54391
0.4447788417339325,0.555221152305603,73699
0.8540248394012451,0.14597514271736145,8973
0.41285709738731385,0.5871429085731507,27063
0.6261576533317565,0.37384233474731443,12499
0.47970361113548277,0.5202964007854461,57240
0.5859881639480591,0.4140118420124054,16086
0.6314325332641602,0.3685674548149109,57498
0.6638676166534424,0.33613240122795107,25678
0.4011198580265045,0.598880124092102,5399
0.4870689153671265,0.5129310846328735,26921
0.20623514652252198,0.793764865398407,24789
0.504281735420227,0.49571824073791504,10344
0.3602564990520477,0.6397435426712036,21539
0.3617580711841583,0.6382419228553772,49035
0.6458025455474854,0.35419744849205015,58333
0.7222837328910827,0.2777162790298462,60726
0.22039115726947783,0.7796088457107544,21483
0.7222639322280884,0.27773608565330504,25077
0.40011699199676515,0.5998830199241638,26164
0.23208076655864715,0.7679192423820496,66848
0.6743508219718933,0.32564916610717776,69390
0.29522102475166323,0.7047789931297302,58365
0.9417814612388611,0.05821855515241623,36404
0.4987314522266388,0.5012685596942902,66793
0.7976019382476807,0.20239807069301605,39806
0.33073983788490297,0.6692601680755615,20549
0.5691157042980194,0.4308842718601227,52091
0.26457403004169466,0.7354259729385376,70166
0.09215183705091476,0.9078481674194336,24781
0.5634116530418396,0.43658835291862486,50004
0.5730293691158295,0.42697063088417053,56271
0.6478823184967041,0.35211766958236695,40007
0.5735469341278077,0.4264530658721924,70983
0.08333716988563537,0.9166628241539001,42778
0.5369919061660766,0.4630081057548523,30992
0.8346395015716552,0.16536047756671907,21862
0.8569182634353638,0.14308172166347505,2330
0.5843095064163208,0.4156904935836792,63682
0.46635868549346926,0.5336413264274598,50413
0.5549281120300293,0.44507190585136414,4073
0.911737859249115,0.0882621556520462,33609
0.5662506759166718,0.4337493240833282,68539
0.7264253377914429,0.2735746830701828,70173
0.875456702709198,0.12454329133033752,36065
0.5094268023967743,0.4905732095241547,29650
0.8703154921531677,0.12968450486660005,15125
0.31747114658355713,0.682528841495514,72659
0.7755081057548523,0.22449187338352203,48203
0.8285209774971009,0.17147901952266692,43607
0.8472474336624145,0.15275258868932723,66334
0.5116575658321381,0.4883424282073975,42503
0.45072402954101565,0.5492759704589844,48746
0.6424239039421081,0.35757609009742736,69782
0.2539689540863037,0.7460310578346252,53713
0.7049573659896851,0.2950426399707794,69169
0.9051459431648254,0.09485407322645187,13711
0.18305038511753083,0.8169496178627014,34945
0.47262741923332213,0.5273725628852844,11381
0.4448078334331512,0.5551921844482421,32320
0.731857442855835,0.2681425750255585,52214
0.41099119186401367,0.5890087842941284,20538
0.5048802316188812,0.49511976838111876,48627
0.739427649974823,0.2605723440647125,36167
0.39444653391838075,0.6055534482002258,14562
0.2933285593986511,0.7066714644432068,644
0.7961749196052551,0.20382507145404816,6374
0.6454526782035828,0.35454732179641724,29133
0.47855228185653687,0.5214477121829987,5334
0.8260007977485657,0.17399917244911195,7282
0.3580592632293701,0.641940712928772,59535
0.34584293961524964,0.6541570544242858,26894
0.6656447887420655,0.33435521721839906,12504
0.708847987651825,0.29115200638771055,12544
0.44982444643974306,0.5501755356788636,13343
0.7690199971199035,0.23097998201847075,53978
0.15835829973220825,0.8416416883468628,51577
0.7378572344779968,0.26214276254177094,27505
0.6937620401382446,0.3062379777431488,48819
0.5548351168632507,0.44516488909721375,68743
0.4073456823825836,0.5926543116569519,58869
0.41202513575553895,0.5879748582839965,59685
0.5094542741775513,0.4905457317829132,7726
0.551686429977417,0.44831358194351195,41175
0.20688978731632232,0.7931102275848388,72273
0.0765947699546814,0.9234052062034607,42353
0.18288426995277404,0.8171157360076904,43213
0.20927734375,0.7907226324081421,33620
0.7449966073036194,0.2550033926963806,12404
0.6849315881729126,0.3150684177875519,54471
0.14554487466812133,0.8544551253318786,51270
0.5497787237167359,0.45022128224372865,69763
0.6253698706626892,0.3746301531791687,63029
0.38427557349205016,0.6157243967056274,24944
0.6065982937812805,0.39340174198150635,56172
0.6216452717781067,0.37835473418235777,41672
0.48160856366157534,0.5183914542198181,23676
0.4427781581878662,0.5572218418121337,54250
0.47185314893722535,0.5281468391418457,21563
0.6823949933052063,0.3176050126552582,58083
0.669994592666626,0.3300053834915161,57053
0.7934327960014343,0.20656720995903016,38880
0.49290975332260134,0.5070902287960053,57626
0.16131804287433624,0.838681960105896,51966
0.38171263933181765,0.6182873487472534,62528
0.873456346988678,0.12654364556074144,69249
0.17615321576595305,0.8238467812538147,5548
0.5369680047035217,0.4630319893360138,58253
0.5698175847530365,0.43018240928649903,44314
0.46329243779182433,0.536707592010498,44924
0.8932673931121826,0.10673262476921082,42422
0.7849904417991638,0.21500955522060394,71988
0.3202526390552521,0.6797473907470704,44072
0.670476746559143,0.3295232355594635,61738
0.21243232488632202,0.7875676870346069,30587
0.16537899225950242,0.834621012210846,29307
0.8132701516151428,0.1867298662662506,2437
0.40152939558029177,0.5984706044197082,9721
0.5161984503269196,0.4838015615940094,7101
0.22116565704345703,0.7788343548774719,11793
0.5830984234809875,0.4169016003608704,71606
0.5588245868682862,0.44117539525032046,41213
0.10597867965698242,0.8940213084220886,59603
0.34574577808380125,0.6542542099952697,21520
0.6665390968322754,0.3334609091281891,10036
0.6698280215263367,0.3301719963550568,9084
0.6138423323631287,0.3861576735973358,36988
0.6549810647964478,0.34501891732215884,7023
0.4917510628700256,0.5082489490509033,22036
0.4039532959461212,0.5960467100143433,66507
0.624358344078064,0.3756416797637939,66153
0.5451754212379456,0.4548245906829834,72581
0.40636464953422546,0.5936353325843811,48936
0.2677084535360336,0.7322915315628051,58849
0.8453226208686828,0.1546773910522461,15863
0.5964980244636535,0.40350198149681094,18353
0.9331379055976867,0.06686212047934532,64560
0.754823637008667,0.24517638385295867,774
0.7885534644126893,0.21144652664661406,69770
0.7132263064384461,0.2867736965417862,18049
0.5561282753944397,0.4438717305660248,46392
0.0808305561542511,0.9191694617271423,30800
0.7737314701080322,0.2262685477733612,31139
0.7199491858482361,0.2800508141517639,34401
0.35488555431365965,0.6451144456863404,35797
0.7737916827201843,0.22620829343795776,27048
0.7471633315086365,0.25283664762973784,21710
0.13820599168539047,0.8617940068244934,49088
0.3931999385356903,0.6068000793457031,33037
0.21126383543014526,0.7887361645698547,71625
0.6323685646057129,0.36763144135475156,47329
0.5164176046848297,0.4835823714733124,23456
0.679899799823761,0.320100200176239,15744
0.8921270251274109,0.10787298381328583,36091
0.4338821053504944,0.5661178529262543,1373
0.36332024335861207,0.636679756641388,67416
